Amtsave,Brand,Genre,Country,Desc,Discount,Domain,Image,Insertedon,List_price,Model,Name,Payment_methods_supported,Productcode,Selling_price,Specifications,Type,Uniq_id,Url,Weight
73,Pan Macmillan,Books | Non Fiction | Others | Chitty Chitty Bang Bang,IN,"{""Description""=>{""Brand""=>""Pan Macmillan"", ""Product Code""=>""9781447213758_20567"", ""Publisher""=>""Pan Macmillan"", ""Publication Year""=>""2012"", ""Number Of Pages""=>""224"", ""ISBN-10""=>""1447213750"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781447213758""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",21%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781447213758_20567/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,350,4117,Chitty Chitty Bang Bang,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",29545844,277,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2012"", ""isbn_13""=>""9781447213758"", ""publisher_name""=>""Pan Macmillan""}}",Bestseller Books,6aba1985a28e7f34f45daca91309ea72,https://paytm.com/shop/p/chitty-chitty-bang-bang-9781447213758_20567,500
0,Hodder & Stoughton,Books | Non Fiction | Others | Songs of the Humpback Whale,IN,"{""Description""=>{""Brand""=>""Hodder & Stoughton"", ""Product Code""=>""9780340897317_43676"", ""Publisher""=>""Hodder & Stoughton"", ""Edition""=>""1st Edition"", ""Publication Year""=>""2007"", ""Number Of Pages""=>""352"", ""ISBN-10""=>""340897317"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780340897317""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780340897317_43676/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,190,4984,Songs of the Humpback Whale,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",22572625,190,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2007"", ""isbn_13""=>""9780340897317"", ""publisher_name""=>""Hodder & Stoughton""}}",Bestseller Books,0ab90d92da1a899b02fcef4a594af836,https://paytm.com/shop/p/songs-of-the-humpback-whale-9780340897317_43676,500
0,New Age International,Books | Non Fiction | Others | Irrational Exuberance 2nd Edition,IN,"{""Description""=>{""Brand""=>""New Age International"", ""Product Code""=>""9788122418767_27017"", ""Publisher""=>""New Age International"", ""Edition""=>""2nd Edition"", ""Publication Year""=>""2010"", ""Number Of Pages""=>""332"", ""ISBN-10""=>""8122418767"", ""Binding""=>""Hardcover"", ""Languages""=>""English"", ""ISBN 13""=>""9788122418767""}, ""Shipping Details""=>{""Estimated Arrival""=>""7 - 10 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9788122418767_27017/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,495,5576,Irrational Exuberance 2nd Edition,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",26857305,495,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""English"", ""publication_year""=>""2010"", ""isbn_13""=>""9788122418767"", ""publisher_name""=>""New Age International""}}",Bestseller Books,3772cf04a4547e24008db3480b285c14,https://paytm.com/shop/p/irrational-exuberance-2nd-edition-9788122418767_27017,500
70,,Books | Non Fiction | Others | Kiss of Surrender: A Deadly Angels Book,IN,"{""Description""=>{""Product Code""=>""9780062064622_20567"", ""Publisher""=>""HARPER COLLINS INDIA"", ""Publication Year""=>""2012"", ""Number Of Pages""=>""372"", ""ISBN-10""=>""62064622"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780062064622""}, ""Shipping Details""=>{""Estimated Arrival""=>""8 - 11 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",20%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780062064622_20567/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,350,439730,Kiss Of Surrender,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",2188283,280,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2012"", ""isbn_13""=>""9780062064622"", ""publisher_name""=>""HARPER COLLINS INDIA""}}",Bestseller Books,7266e90d703050591586e5bdbcba361b,https://paytm.com/shop/p/kiss-of-surrender-9780062064622_20567,
120,PENGUIN USA,Books | Non Fiction | Others | How to Make Millions in Real Estate in T,IN,"{""Description""=>{""Brand""=>""PENGUIN USA"", ""Product Code""=>""9781591840978_44120"", ""Author""=>""Hicks, Tyler"", ""Publisher""=>""PENGUIN USA"", ""Publication Year""=>""2005"", ""Number Of Pages""=>""282"", ""ISBN-10""=>""159184097X"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781591840978""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781591840978_44120/0x1920/70/2.jpg,2016-05-18 08:01:18 +0000,879,6220,How To Make Millions In Real Estate In T,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13596719,759,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2005"", ""isbn_13""=>""9781591840978"", ""publisher_name""=>""PENGUIN USA""}}",Bestseller Books,9531a67ca40ab97035b200162c345675,https://paytm.com/shop/p/how-to-make-millions-in-real-estate-in-t-9781591840978_44120,500
132,Penguin Usa,Books | Non Fiction | Others | The Dollar Meltdown : Surviving the Impending Currency Crisis with Gold- Oil- and Other Unconventional Investments,IN,"{""Description""=>{""Brand""=>""Penguin Usa"", ""Product Code""=>""9781591843702_191287"", ""Author""=>""Charles Goyette"", ""Publisher""=>""Penguin Usa"", ""Publication Year""=>""2010"", ""Number Of Pages""=>""272"", ""ISBN-10""=>""1591843707"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781591843702""}, ""Shipping Details""=>{""Estimated Arrival""=>""14 - 17 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",22%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781591843702_191287/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,599,6220,The Dollar Meltdown : Surviving the Impending Currency Crisis with Gold- Oil- and Other Unconventional Investments,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",38802289,467,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2010"", ""isbn_13""=>""9781591843702"", ""publisher_name""=>""Penguin Usa""}}",Bestseller Books,e216db503b7e34d169554658821fde72,https://paytm.com/shop/p/the-dollar-meltdown-surviving-the-impending-currency-crisis-with-gold-oil-and-other-unconventional-investments-9781591843702_191287,500
126,PENGUIN USA,Books | Non Fiction | Others | Story of Ferdinand,IN,"{""Description""=>{""Brand""=>""PENGUIN USA"", ""Product Code""=>""9780670674244_44120"", ""Author""=>""Leaf, Munro"", ""Publisher""=>""PENGUIN USA"", ""Publication Year""=>""1936"", ""Number Of Pages""=>""72"", ""ISBN-10""=>""670674249"", ""Binding""=>""Others"", ""Languages""=>""English"", ""ISBN 13""=>""9780670674244""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780670674244_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,925,6220,Story Of Ferdinand,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13585872,799,"{""specifications""=>{""binding""=>""Others"", ""languages""=>""English"", ""publication_year""=>""1936"", ""isbn_13""=>""9780670674244"", ""publisher_name""=>""PENGUIN USA""}}",Bestseller Books,300d972042ff48bec34b18e7289f3ac1,https://paytm.com/shop/p/story-of-ferdinand-9780670674244_44120,500
114,Random House Publishing Group,Books | Non Fiction | History | Of A Fire On The Moon,IN,"{""Description""=>{""Brand""=>""Random House Publishing Group"", ""Product Code""=>""9780553390612_44120"", ""ISBN-13""=>""9780553390612"", ""ISBN-10""=>""553390619"", ""Authored By""=>""Norman Mailer"", ""Publication Year""=>""2014"", ""Imprint""=>""Random House Trade Paperbacks"", ""Binding""=>""Paperback"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780553390612_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,833,8095,Of A Fire On The Moon,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13664044,719,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2014"", ""publisher_name""=>""Random House Publishing Group""}}",Bestseller Books,4f4834632518022d5e6af825c0138c32,https://paytm.com/shop/p/of-a-fire-on-the-moon-9780553390612_44120,500
0,Random House,Books | Non Fiction | Others | Unaccustomed Earth,IN,"{""Description""=>{""Brand""=>""Random House"", ""Product Code""=>""9788184000207_56252"", ""Author""=>""Jhumpa Lahiri"", ""Publisher""=>""Random House"", ""Publication Year""=>""2008"", ""Number Of Pages""=>""352"", ""ISBN-10""=>""8184000200"", ""Binding""=>""Hardcover"", ""Languages""=>""English"", ""ISBN 13""=>""9788184000207""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9788184000207_56252/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,450,4244,Unaccustomed Earth,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",38496481,450,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""English"", ""publication_year""=>""2008"", ""isbn_13""=>""9788184000207"", ""publisher_name""=>""Random House""}}",Bestseller Books,e7909f792934ba320325c12c14caba1b,https://paytm.com/shop/p/unaccustomed-earth-9788184000207_56252,500
0,,Books | Non Fiction | Others | Robert Ludlum's The Paris Option,IN,"{""Description""=>{""Product Code""=>""9780752858685_21345"", ""Publisher""=>""Orion Publishing Group"", ""Edition""=>""1st Edition"", ""Publication Year""=>""1990"", ""Number Of Pages""=>""480"", ""ISBN-10""=>""752858688"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780752858685""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780752858685_21345/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,325,439730,Robert Ludlum's The Paris Option,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",51083891,325,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""1990"", ""isbn_13""=>""9780752858685"", ""publisher_name""=>""Orion Publishing Group""}}",Bestseller Books,88f52e241d536aa3bdfe0f7351eaae53,https://paytm.com/shop/p/robert-ludlum-s-the-paris-option-9780752858685_21345,500
158,Adams Media Publications Company,Books | Non Fiction | Social Issues | Nbsm :Small Miracles For Women,IN,"{""Description""=>{""Brand""=>""Adams Media Publications Company"", ""Product Code""=>""9781580623704_60658"", ""ISBN-10""=>""1580623700"", ""Authored By""=>""Yittta Halberstam"", ""Language""=>""English"", ""Edition""=>""1"", ""Publication Year""=>""2003"", ""Publisher Name""=>""Adams Media Publications Company"", ""No. Of Pages""=>""244"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781580623704""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",40%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781580623704_60658/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,395,9900,Nbsm :Small Miracles For Women,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",12087083,237,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2003"", ""isbn_13""=>""9781580623704"", ""publisher_name""=>""Vsp International Science Publishers""}}",Bestseller Books,c26dde10efa51d9f8146fe3557b3e698,https://paytm.com/shop/p/nbsm-small-miracles-for-women-9781580623704_60658,500
250,,Books | Non Fiction | Others | This Year It Will Be Different,IN,"{""Description""=>{""Product Code""=>""9780752893761_193994"", ""Publisher""=>""Orion Publishing Group"", ""Publication Year""=>""2008"", ""Number Of Pages""=>""400"", ""ISBN-10""=>""752893769"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780752893761""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",50%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780752893761_193994/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,499,439730,This Year It Will Be Different,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",46781766,249,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2008"", ""isbn_13""=>""9780752893761"", ""publisher_name""=>""Orion Publishing Group""}}",Bestseller Books,8157075186f04badc4611fdb7b589bbb,https://paytm.com/shop/p/this-year-it-will-be-different-9780752893761_193994,500
315,Harper Collins Publishers India,"Books | Non Fiction | History | The Devil S Chessboard Allen Dulles, The Cia, And The Rise Of America S Secret Government",IN,"{""Description""=>{""Brand""=>""Harper Collins Publishers India"", ""Product Code""=>""9780008162146_225808"", ""ISBN-13""=>""9780008162146"", ""ISBN-10""=>""000816214X"", ""Authored By""=>""David Talbot"", ""Publication Year""=>""2016"", ""Publisher Name""=>""Harper Collins Publishers India"", ""No. Of Pages""=>""704"", ""Weight""=>""500 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""Imprint""=>""William Collins""}, ""Shipping Details""=>{""Estimated Arrival""=>""7 - 10 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",35%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780008162146_225808/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,899,5789,The Devil S Chessboard Allen Dulles  The Cia  And The Rise Of America S Secret Government,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",44857483,584,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2016"", ""publisher_name""=>""Harper Collins Publishers India"", ""imprint""=>""William Collins""}}",Bestseller Books,cd5f470cc4f279c933ceeafb7cd0f1b7,https://paytm.com/shop/p/the-devil-s-chessboard-allen-dulles-the-cia-and-the-rise-of-america-s-secret-government-9780008162146_225808,500
63,HarperCollins Publisher,Books | Children & Teens | Children | Knowledge & learning | Keeping Faith,IN,"{""Description""=>{""Brand""=>""HarperCollins Publisher"", ""Product Code""=>""9780061374968_44120"", ""ISBN-13""=>""9780061374968"", ""ISBN-10""=>""61374962"", ""Authored By""=>""Jodi Picoult"", ""Language""=>""English"", ""Age""=>""18 + Years"", ""Publication Year""=>""2008 August"", ""Publisher Name""=>""Harpercollins Publisher"", ""No. Of Pages""=>""512"", ""Imprint""=>""Avon"", ""Weight""=>""249 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""Age wise""=>""Teens"", ""ISBN 13""=>""9780061374968""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9780061374968_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,462,5213,Keeping Faith,"[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13641948,399,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""age_wise""=>""Teens"", ""publication_year""=>""2008 August"", ""isbn_13""=>""9780061374968"", ""publisher_name""=>""HarperCollins Publisher""}}",Bestseller Books,90116138d956d50d131415531d8167fc,https://paytm.com/shop/p/keeping-faith-9780061374968_44120,500
